Source,Target,Weight
ASV_142924,ASV_187785,0.839142965
ASV_137991,ASV_187785,0.099495577
ASV_121822,ASV_187785,0.903079773
ASV_112967,ASV_187785,0.80415082
ASV_214237,ASV_187700,0.953097301
ASV_179946,ASV_187700,0.861837416
ASV_229559,ASV_187457,0.872366131
ASV_22707,ASV_187457,0.69957192
ASV_214237,ASV_187457,0.876611515
ASV_187700,ASV_187457,0.354576975
ASV_213517,ASV_187146,0.946145488
ASV_185153,ASV_187146,0.346213118
ASV_84421,ASV_186889,0.926267935
ASV_85414,ASV_186275,0.954679236
ASV_209917,ASV_186019,0.956322482
ASV_84421,ASV_185979,0.96996489
ASV_53178,ASV_185979,0.775444564
ASV_206331,ASV_185979,0.898287474
ASV_42852,ASV_185670,0.950412877
ASV_199464,ASV_185670,0.916969871
ASV_166672,ASV_185670,0.874183893
ASV_87592,ASV_185379,0.865744596
ASV_49844,ASV_185379,0.900680135
ASV_215249,ASV_185379,0.911228128
ASV_214896,ASV_185379,0.895742476
ASV_10470,ASV_185379,0.81651061
ASV_219782,ASV_185341,0.906428
ASV_13769,ASV_185341,0.9241625
ASV_224222,ASV_185170,0.07966394
ASV_84095,ASV_183808,0.595221413
ASV_7552,ASV_183808,0.751656321
ASV_48123,ASV_183808,0.796702265
ASV_213517,ASV_183808,0.317089597
ASV_203094,ASV_183808,0.750819412
ASV_187146,ASV_183808,0.881427423
ASV_157127,ASV_183808,0.920638434
ASV_154458,ASV_183808,0.117808209
ASV_117829,ASV_183808,0.924848061
ASV_86733,ASV_183157,0.90537494
ASV_85433,ASV_183157,0.733493675
ASV_238501,ASV_183157,0.961192783
ASV_210697,ASV_183157,0.679572453
ASV_146535,ASV_183157,0.267236
ASV_13023,ASV_183157,0.826149195
ASV_127491,ASV_183157,0.85998509
ASV_227839,ASV_182560,0.864513072
ASV_193579,ASV_182560,0.893534029
ASV_137991,ASV_182560,0.74557618
ASV_8101,ASV_181912,0.835330924
ASV_41656,ASV_181912,0.623420496
ASV_229639,ASV_181912,0.712252139
ASV_203064,ASV_181912,0.865618673
ASV_194843,ASV_181912,0.565656806
ASV_150986,ASV_181912,0.932203406
ASV_10470,ASV_181912,0.23382526
ASV_101652,ASV_181912,0.957526067
ASV_78480,ASV_181890,0.904816
ASV_194190,ASV_181515,0.9057375
ASV_54668,ASV_181331,0.967963041
ASV_111388,ASV_181331,0.722911088
ASV_148312,ASV_181116,0.860849898
ASV_44612,ASV_180623,0.85975528
ASV_26664,ASV_180623,0.422584367
ASV_78480,ASV_180600,0.96068748
ASV_69452,ASV_180600,0.930372177
ASV_4666,ASV_180600,0.993375906
ASV_221622,ASV_180600,0.875074981
ASV_210124,ASV_180600,0.931067979
ASV_145776,ASV_180600,0.92313987
ASV_119360,ASV_180600,0.727419725
ASV_85659,ASV_180452,0.919596044
ASV_78480,ASV_180452,0.8664047
ASV_75478,ASV_180452,0.33945192
ASV_4666,ASV_180452,0.914904449
ASV_210124,ASV_180452,0.861795623
ASV_196244,ASV_180452,0.917752144
ASV_166672,ASV_180452,0.94473445
ASV_8399,ASV_180382,0.917111193
ASV_200240,ASV_180382,0.90917745
ASV_252279,ASV_17955,0.8874995
ASV_84421,ASV_179425,0.960314004
ASV_206331,ASV_179425,0.908238644
ASV_227839,ASV_17935,0.770771077
ASV_213517,ASV_17935,0.948293357
ASV_203094,ASV_17935,0.64590336
ASV_196414,ASV_17935,0.988456636
ASV_187146,ASV_17935,0.000498082
ASV_182560,ASV_17935,0.92451324
ASV_171410,ASV_17935,0.415335283
ASV_154458,ASV_17935,0.519186269
ASV_13437,ASV_17935,0.744268764
ASV_190052,ASV_179333,0.884430295
ASV_16470,ASV_179333,0.941658707
ASV_93109,ASV_179170,0.928252465
ASV_54668,ASV_179170,0.394209563
ASV_54044,ASV_179170,0.810912851
ASV_41858,ASV_179170,0.308716592
ASV_181331,ASV_179170,0.937373986
ASV_177177,ASV_179170,0.367935605
ASV_111388,ASV_179170,0.979651269
ASV_109497,ASV_179170,0.869697669
ASV_7008,ASV_179074,0.824850656
ASV_58901,ASV_179074,0.9383415
ASV_15999,ASV_179074,0.745031078
ASV_101209,ASV_179074,0.881040865
ASV_202127,ASV_177177,0.62151494
ASV_111388,ASV_177177,0.984333103
ASV_237990,ASV_177022,0.888357048
ASV_26825,ASV_176607,0.957668587
ASV_166672,ASV_176607,0.83614605
ASV_6596,ASV_176147,0.606419364
ASV_48280,ASV_176147,0.812084215
ASV_189426,ASV_176147,0.981869439
ASV_185153,ASV_17589,0.856266597
ASV_41656,ASV_175701,0.8878885
ASV_229639,ASV_175701,0.910651546
ASV_189426,ASV_175701,0.832261937
ASV_125228,ASV_175701,0.840650179
ASV_99210,ASV_17484,0.857530352
ASV_2876,ASV_17484,0.877138
ASV_114788,ASV_17484,0.863872569
ASV_8399,ASV_174732,0.070747002
ASV_250980,ASV_174732,0.491247898
ASV_200240,ASV_174732,0.596900389
ASV_180382,ASV_174732,0.936642303
ASV_206167,ASV_173802,0.899947219
ASV_125228,ASV_173777,0.9102785
ASV_87576,ASV_173439,0.711393734
ASV_168204,ASV_172716,0.909739
ASV_53475,ASV_172576,0.868512892
ASV_25769,ASV_172576,0.895420594
ASV_218293,ASV_172576,0.935029759
ASV_81263,ASV_17246,0.847615618
ASV_44061,ASV_17246,0.836202955
ASV_13898,ASV_17246,0.862954364
ASV_233136,ASV_172455,0.958610179
ASV_62396,ASV_171920,0.756714542
ASV_99896,ASV_171410,0.826459782
ASV_84095,ASV_171410,0.892553792
ASV_48123,ASV_171410,0.945539496
ASV_251811,ASV_171410,0.676775255
ASV_225252,ASV_171410,0.792859604
ASV_203094,ASV_171410,0.000018257
ASV_121822,ASV_171410,0.790614222
ASV_74969,ASV_171394,0.874108451
ASV_44612,ASV_170913,0.879902007
ASV_26664,ASV_170913,0.286890167
ASV_54066,ASV_1706,0.769624909
ASV_44329,ASV_1706,0.920584249
ASV_122271,ASV_1706,0.950090494
ASV_48123,ASV_170245,0.556986832
ASV_227839,ASV_170245,0.948250378
ASV_196414,ASV_170245,0.953104603
ASV_17935,ASV_170245,0.823616635
ASV_155423,ASV_170245,0.568456004
ASV_154668,ASV_170245,0.960930281
ASV_154458,ASV_170245,0.566209336
ASV_137991,ASV_170245,0.959497603
ASV_13437,ASV_170245,0.943035991
ASV_121822,ASV_170245,0.97658591
ASV_119411,ASV_170245,0.000000271
ASV_22229,ASV_168515,0.9012555
ASV_168903,ASV_168204,0.8891675
ASV_102537,ASV_167653,0.800899699
ASV_35675,ASV_167651,0.722985884
ASV_33592,ASV_167651,0.991864298
ASV_1348,ASV_167651,0.867982978
ASV_74421,ASV_167554,0.953161036
ASV_53178,ASV_16717,0.89047971
ASV_185979,ASV_16717,0.833951327
ASV_156108,ASV_166823,0.766451545
ASV_153791,ASV_166823,0.9058215
ASV_42809,ASV_166672,0.852733177
ASV_26825,ASV_166672,0.747742557
ASV_199464,ASV_166672,0.137098519
ASV_70106,ASV_165201,0.949502053
ASV_32815,ASV_165201,0.884730712
ASV_2271,ASV_165201,0.928799916
ASV_205182,ASV_165201,0.220422469
ASV_154218,ASV_165201,0.876354942
ASV_85659,ASV_16388,0.78858454
ASV_237118,ASV_16388,0.833218621
ASV_230112,ASV_16388,0.963153122
ASV_221622,ASV_16388,0.973641923
ASV_173481,ASV_16388,0.812946412
ASV_153766,ASV_16388,0.893594908
ASV_225181,ASV_16348,0.921161625
ASV_106022,ASV_163400,0.958349584
ASV_48123,ASV_163361,0.950154461
ASV_227839,ASV_163361,0.995203843
ASV_203094,ASV_163361,0.237099244
ASV_137991,ASV_163361,0.980192316
ASV_197597,ASV_162789,0.882513066
ASV_114638,ASV_16254,0.866857247
ASV_42096,ASV_162393,0.774473637
ASV_199086,ASV_162393,0.89928509
ASV_161890,ASV_162393,0.965633696
ASV_85414,ASV_162028,0.690611183
ASV_186275,ASV_162028,0.892461109
ASV_42075,ASV_161890,0.887645
ASV_8399,ASV_161793,0.96292978
ASV_54817,ASV_161793,0.86406539
ASV_200240,ASV_161793,0.778286195
ASV_180382,ASV_161793,0.944112993
ASV_237990,ASV_161405,0.74143517
ASV_177022,ASV_161405,0.960781183
ASV_227839,ASV_16135,0.368036029
ASV_203094,ASV_16135,0.000026686
ASV_154458,ASV_16135,0.837766987
ASV_137991,ASV_16135,0.672075361
ASV_214026,ASV_161194,0.897753
ASV_17955,ASV_161194,0.8793195
ASV_49605,ASV_160863,0.920141005
ASV_114638,ASV_160863,0.918985
ASV_224411,ASV_160622,0.603089953
ASV_209932,ASV_160622,0.917186261
ASV_20316,ASV_160622,0.970342982
ASV_236501,ASV_160351,0.986459175
ASV_221566,ASV_160314,0.725393701
ASV_163400,ASV_160314,0.950220253
ASV_12715,ASV_160314,0.878078
ASV_101209,ASV_15999,0.985095768
ASV_4174,ASV_159279,0.929697774
ASV_213517,ASV_157127,0.089856267
ASV_203094,ASV_157127,0.909683775
ASV_163361,ASV_157127,0.631859902
ASV_154458,ASV_157127,0.954437691
ASV_137991,ASV_157127,0.386877578
ASV_102537,ASV_156108,0.8791415
ASV_74489,ASV_155810,0.062069183
ASV_8126,ASV_155423,0.91836294
ASV_227839,ASV_155423,0.864943841
ASV_203094,ASV_155423,0.630573023
ASV_157127,ASV_155423,0.772371171
ASV_154668,ASV_155423,0.889995514
ASV_137991,ASV_155423,0.033183169
ASV_86135,ASV_154962,0.898315853
ASV_197728,ASV_154962,0.472337159
ASV_16135,ASV_154962,0.806740754
ASV_47948,ASV_154668,0.848800134
ASV_227839,ASV_154668,0.760915699
ASV_163361,ASV_154668,0.446366709
ASV_127515,ASV_154668,0.938066196
ASV_121822,ASV_154668,0.933439202
ASV_119411,ASV_154668,0.097541974
ASV_7008,ASV_154366,0.836708305
ASV_192395,ASV_154366,0.940728022
ASV_251585,ASV_154365,0.712646693
ASV_187146,ASV_154365,0.570331366
ASV_185153,ASV_154365,0.893285644
ASV_47948,ASV_153791,0.852100635
ASV_59435,ASV_153766,0.827664481
ASV_41112,ASV_153766,0.719606486
ASV_173481,ASV_153766,0.970840846
ASV_85659,ASV_153490,0.87773847
ASV_221622,ASV_153490,0.927610404
ASV_143551,ASV_153490,0.570597292
ASV_122539,ASV_153490,0.89982
ASV_93757,ASV_153339,0.771889525
ASV_221622,ASV_153339,0.46645688
ASV_166672,ASV_153339,0.927164605
ASV_39548,ASV_152270,0.713218638
ASV_22229,ASV_152131,0.887324
ASV_63015,ASV_151663,0.704978698
ASV_30113,ASV_151663,0.803724634
ASV_22707,ASV_151663,0.795951128
ASV_89507,ASV_150986,0.521065213
ASV_79623,ASV_150986,0.919760905
ASV_54066,ASV_150986,0.851536767
ASV_41656,ASV_150986,0.800143126
ASV_229639,ASV_150986,0.772740319
ASV_194843,ASV_150986,0.717446696
ASV_101652,ASV_150986,0.818503177
ASV_86007,ASV_150642,0.783163572
ASV_209917,ASV_150642,0.121473158
ASV_196414,ASV_150642,0.703072999
ASV_121822,ASV_150642,0.960951794
ASV_112967,ASV_150642,0.014646267
ASV_29400,ASV_150109,0.939599478
ASV_197325,ASV_150109,0.956706152
ASV_16470,ASV_150109,0.918883195
ASV_173541,ASV_149877,0.838421899
ASV_143575,ASV_149877,0.012372101
ASV_94109,ASV_149848,0.849497247
ASV_56651,ASV_149848,0.759239561
ASV_99978,ASV_149764,0.281131506
ASV_97714,ASV_149764,0.30290866
ASV_66005,ASV_149764,0.856661556
ASV_18832,ASV_149764,0.899293671
ASV_145898,ASV_149764,0.785423181
ASV_86007,ASV_149186,0.53733384
ASV_31632,ASV_149186,0.884471
ASV_91593,ASV_148980,0.902862178
ASV_73820,ASV_148980,0.430582938
ASV_43784,ASV_148980,0.92648509
ASV_150885,ASV_148980,0.883533
ASV_250980,ASV_148312,0.93442789
ASV_174732,ASV_148312,0.91373708
ASV_51728,ASV_148110,0.8797645
ASV_39548,ASV_147862,0.943030568
ASV_204994,ASV_147862,0.934803161
ASV_230921,ASV_147311,0.887546411
ASV_224662,ASV_147311,0.825821458
ASV_221566,ASV_147311,0.757091969
ASV_133617,ASV_147311,0.843467546
ASV_124105,ASV_147311,0.943862443
ASV_245242,ASV_146535,0.99640682
ASV_252332,ASV_145787,0.834226165
ASV_238501,ASV_145787,0.691152179
ASV_238496,ASV_145787,0.856503238
ASV_13023,ASV_145787,0.904814754
ASV_221622,ASV_145776,0.917454767
ASV_153339,ASV_145776,0.960253322
ASV_73594,ASV_145268,0.937382889
ASV_229885,ASV_144624,0.952299404
ASV_210076,ASV_144605,0.956236361
ASV_64991,ASV_144081,0.910394084
ASV_48123,ASV_144081,0.298137184
ASV_40276,ASV_144081,0.056245385
ASV_229521,ASV_144081,0.982579899
ASV_203094,ASV_144081,0.942952233
ASV_163361,ASV_144081,0.590049909
ASV_154458,ASV_144081,0.820484395
ASV_140121,ASV_144081,0.965766481
ASV_137991,ASV_144081,0.91661133
ASV_117829,ASV_144081,0.003203921
ASV_93109,ASV_143855,0.321256139
ASV_54668,ASV_143855,0.666412054
ASV_167553,ASV_143855,0.884943858
ASV_66374,ASV_143843,0.818645423
ASV_54668,ASV_143843,0.749620793
ASV_221714,ASV_143843,0.933978737
ASV_143855,ASV_143843,0.673859793
ASV_6464,ASV_143636,0.752922396
ASV_2908,ASV_143636,0.953038598
ASV_167651,ASV_143636,0.502481918
ASV_12004,ASV_143636,0.069123155
ASV_173541,ASV_143575,0.833145226
ASV_221622,ASV_143551,0.908825202
ASV_51159,ASV_143061,0.969607788
ASV_238873,ASV_143061,0.961592949
ASV_122539,ASV_143061,0.928807401
ASV_36702,ASV_142924,0.933101608
ASV_96272,ASV_142836,0.856287871
ASV_206619,ASV_142836,0.990573247
ASV_177022,ASV_142836,0.8788855
ASV_42809,ASV_141802,0.8787375
ASV_91097,ASV_141636,0.906926
ASV_154218,ASV_141636,0.881444
ASV_133617,ASV_14131,0.675421434
ASV_92371,ASV_140121,0.83969016
ASV_31734,ASV_140121,0.905223043
ASV_229521,ASV_140121,0.985772298
ASV_163361,ASV_140121,0.566505003
ASV_117829,ASV_140121,0.873509111
ASV_22894,ASV_13965,0.885397848
ASV_197325,ASV_13965,0.925340874
ASV_223563,ASV_139506,0.727329257
ASV_221358,ASV_139506,0.96559
ASV_144605,ASV_139506,0.735803678
ASV_44061,ASV_13898,0.91646603
ASV_252279,ASV_13898,0.884256
ASV_93109,ASV_138823,0.287199365
ASV_32788,ASV_138823,0.930980484
ASV_241078,ASV_138823,0.732326562
ASV_199700,ASV_138823,0.000031514
ASV_89219,ASV_138650,0.881092
ASV_160863,ASV_138650,0.816088503
ASV_130121,ASV_138650,0.866722824
ASV_80392,ASV_138632,0.704877925
ASV_5564,ASV_138632,0.880904
ASV_23137,ASV_138632,0.914846
ASV_187700,ASV_138632,0.728399497
ASV_168501,ASV_138632,0.610651562
ASV_150885,ASV_138632,0.816756653
ASV_113162,ASV_138632,0.840845752
ASV_227839,ASV_137991,0.601637186
ASV_203094,ASV_137991,0.984346776
ASV_39728,ASV_137908,0.86878294
ASV_192395,ASV_137908,0.972548219
ASV_154366,ASV_137908,0.810473375
ASV_93109,ASV_136795,0.013285358
ASV_54668,ASV_136795,0.001189689
ASV_215550,ASV_136795,0.866254665
ASV_181331,ASV_136795,0.958680876
ASV_143855,ASV_136795,0.852144966
ASV_143843,ASV_136795,0.894284669
ASV_134680,ASV_136795,0.162520196
ASV_109497,ASV_136795,0.186755116
ASV_202192,ASV_136462,0.833475996
ASV_197594,ASV_136462,0.904475
ASV_166203,ASV_136462,0.846268049
ASV_45614,ASV_135651,0.432849882
ASV_221566,ASV_135651,0.943458244
ASV_160314,ASV_135651,0.805854979
ASV_106022,ASV_135651,0.66076111
ASV_74662,ASV_134812,0.854218625
ASV_20561,ASV_134812,0.856596168
ASV_83131,ASV_1348,0.760517281
ASV_214026,ASV_1348,0.744984764
ASV_145787,ASV_1348,0.899430566
ASV_66374,ASV_134680,0.426391116
ASV_240097,ASV_134680,0.631138543
ASV_22847,ASV_134680,0.96068616
ASV_215550,ASV_134680,0.126594981
ASV_41112,ASV_134663,0.742699722
ASV_2876,ASV_134485,0.417162193
ASV_227839,ASV_13437,0.279662513
ASV_213517,ASV_13437,0.990891947
ASV_203094,ASV_13437,0.926747866
ASV_187146,ASV_13437,0.150082293
ASV_157127,ASV_13437,0.947703943
ASV_154458,ASV_13437,0.061511073
ASV_6464,ASV_134342,0.840928738
ASV_35675,ASV_134342,0.882509647
ASV_167651,ASV_134342,0.979991291
ASV_143636,ASV_134342,0.97423386
ASV_1348,ASV_134342,0.611222553
ASV_115282,ASV_134342,0.923470535
ASV_113884,ASV_134342,0.866630764
ASV_32232,ASV_13402,0.861629773
ASV_22707,ASV_13402,0.820039911
ASV_83131,ASV_133859,0.901049278
ASV_68105,ASV_133859,0.88735532
ASV_40862,ASV_133859,0.660492641
ASV_192561,ASV_133859,0.844561994
ASV_63724,ASV_13382,0.8810865
ASV_199086,ASV_13382,0.896313034
ASV_114638,ASV_13382,0.940977571
ASV_49844,ASV_133617,0.902911269
ASV_45614,ASV_133617,0.585243732
ASV_171394,ASV_133617,0.927201559
ASV_42852,ASV_133259,0.905032086
ASV_185670,ASV_133259,0.9344193
ASV_241389,ASV_13218,0.911529939
ASV_197597,ASV_13218,0.659113194
ASV_12441,ASV_13218,0.956682
ASV_92371,ASV_13096,0.965349936
ASV_64991,ASV_13096,0.881092919
ASV_8101,ASV_1305,0.429649447
ASV_56651,ASV_1305,0.668540341
ASV_34796,ASV_1305,0.96791371
ASV_206717,ASV_1305,0.977488828
ASV_238401,ASV_13023,0.965791481
ASV_31734,ASV_129568,0.94993208
ASV_168903,ASV_129310,0.958380744
ASV_79623,ASV_128841,0.975995479
ASV_44329,ASV_128841,0.903618356
ASV_252279,ASV_128719,0.906733641
ASV_80122,ASV_127515,0.920461661
ASV_229521,ASV_127515,0.887562966
ASV_182560,ASV_127515,0.768081099
ASV_163361,ASV_127515,0.47431433
ASV_137991,ASV_127515,0.717261933
ASV_96454,ASV_127504,0.261937866
ASV_5690,ASV_127504,0.935041877
ASV_225181,ASV_127504,0.858725258
ASV_115282,ASV_127504,0.028061327
ASV_202127,ASV_127491,0.882631531
ASV_5832,ASV_12715,0.558536127
ASV_45614,ASV_12715,0.835669402
ASV_32788,ASV_12715,0.868922257
ASV_233692,ASV_12715,0.933513106
ASV_195213,ASV_12715,0.780391803
ASV_32788,ASV_126082,0.827389128
ASV_195213,ASV_126082,0.833509038
ASV_53195,ASV_125983,0.841396435
ASV_53178,ASV_125983,0.819534029
ASV_185979,ASV_125983,0.874235084
ASV_176028,ASV_125983,0.951642964
ASV_80942,ASV_125907,0.878590253
ASV_178618,ASV_125660,0.973941017
ASV_112686,ASV_125660,0.940963014
ASV_167334,ASV_124940,0.879335
ASV_170621,ASV_124727,0.981562818
ASV_200240,ASV_124455,0.819867244
ASV_112686,ASV_124455,0.872196473
ASV_180382,ASV_12441,0.913929634
ASV_74969,ASV_124105,0.944438055
ASV_34534,ASV_124105,0.882850962
ASV_32932,ASV_124105,0.752192133
ASV_249227,ASV_124105,0.89166934
ASV_230921,ASV_124105,0.733859383
ASV_205669,ASV_124105,0.873170849
ASV_17313,ASV_124105,0.894595021
ASV_8126,ASV_12294,0.909494552
ASV_41112,ASV_12294,0.972233302
ASV_213517,ASV_12294,0.783966438
ASV_134663,ASV_12294,0.76870334
ASV_13437,ASV_12294,0.790846419
ASV_97362,ASV_122407,0.948143699
ASV_35757,ASV_122407,0.835535803
ASV_191077,ASV_122407,0.773446448
ASV_127504,ASV_122407,0.92166438
ASV_115282,ASV_122407,0.843069472
ASV_4912,ASV_122305,0.26500537
ASV_173802,ASV_122305,0.927742923
ASV_54066,ASV_122271,0.975097268
ASV_229639,ASV_122271,0.937067434
ASV_203064,ASV_122271,0.946234384
ASV_225252,ASV_121822,0.87557057
ASV_213517,ASV_121822,0.952090673
ASV_163361,ASV_121822,0.313464195
ASV_154458,ASV_121822,0.522507612
ASV_137991,ASV_121822,0.961306207
ASV_119411,ASV_121822,0.968961154
ASV_74982,ASV_120833,0.850102375
ASV_6464,ASV_12004,0.951773787
ASV_168515,ASV_120,0.946659108
ASV_48123,ASV_119411,0.920500405
ASV_251811,ASV_119411,0.916459959
ASV_203094,ASV_119411,0.919527176
ASV_163361,ASV_119411,0.65936224
ASV_154458,ASV_119411,0.284265207
ASV_93757,ASV_119360,0.94464534
ASV_66005,ASV_119360,0.926972
ASV_52273,ASV_119360,0.648021083
ASV_4666,ASV_119360,0.78230319
ASV_221622,ASV_119360,0.918981273
ASV_180438,ASV_119360,0.862606257
ASV_145776,ASV_119360,0.9620366
ASV_122180,ASV_118634,0.9005925
ASV_69452,ASV_118514,0.937188477
ASV_230112,ASV_118514,0.992102469
ASV_221622,ASV_118514,0.834164897
ASV_57249,ASV_118050,0.961178297
ASV_48123,ASV_117829,0.364734263
ASV_227839,ASV_117829,0.297373767
ASV_213517,ASV_117829,0.929460026
ASV_163361,ASV_117829,0.853388854
ASV_157127,ASV_117829,0.591024142
ASV_154458,ASV_117829,0.024539617
ASV_8048,ASV_117053,0.874562
ASV_19047,ASV_117053,0.8833045
ASV_196640,ASV_116464,0.846223222
ASV_129568,ASV_115847,0.976938763
ASV_79326,ASV_11545,0.865897598
ASV_26323,ASV_11545,0.62001684
ASV_38259,ASV_115113,0.902521059
ASV_36168,ASV_115113,0.959406106
ASV_114789,ASV_115113,0.98190981
ASV_248800,ASV_11493,0.9237285
ASV_177863,ASV_11493,0.398116447
ASV_157804,ASV_114789,0.884781681
ASV_51728,ASV_114788,0.802757129
ASV_44397,ASV_114704,0.813561179
ASV_34036,ASV_114704,0.924099572
ASV_205669,ASV_114704,0.922544125
ASV_40168,ASV_114001,0.884584552
ASV_201227,ASV_114001,0.811042854
ASV_200172,ASV_114001,0.884282599
ASV_6464,ASV_113884,0.745999559
ASV_214026,ASV_113884,0.972653641
ASV_148312,ASV_113884,0.862389317
ASV_115282,ASV_113884,0.868413695
ASV_93109,ASV_113716,0.889041134
ASV_89507,ASV_113716,0.944399939
ASV_23137,ASV_113716,0.896879797
ASV_199700,ASV_113716,0.671135275
ASV_138823,ASV_113716,0.90103873
ASV_150885,ASV_113162,0.834380351
ASV_227839,ASV_113003,0.820986025
ASV_222502,ASV_113003,0.738562273
ASV_213517,ASV_113003,0.708740415
ASV_196414,ASV_113003,0.950418507
ASV_171410,ASV_113003,0.937386871
ASV_170245,ASV_113003,0.982714391
ASV_163361,ASV_113003,0.769908608
ASV_154458,ASV_113003,0.902690403
ASV_150642,ASV_113003,0.578612373
ASV_119411,ASV_113003,0.953758718
ASV_142924,ASV_112967,0.841169285
ASV_114788,ASV_112967,0.667201105
ASV_178618,ASV_112686,0.967011237
ASV_227839,ASV_112158,0.974307923
ASV_170245,ASV_112158,0.779499951
ASV_16135,ASV_112158,0.979853118
ASV_157127,ASV_112158,0.209286599
ASV_155423,ASV_112158,0.982330837
ASV_154668,ASV_112158,0.986504864
ASV_154458,ASV_112158,0.954697405
ASV_137991,ASV_112158,0.735188054
ASV_127515,ASV_112158,0.146983787
ASV_66374,ASV_11139,0.936598396
ASV_203064,ASV_11139,0.849403385
ASV_194843,ASV_11139,0.942392227
ASV_136795,ASV_11139,0.895699506
ASV_202127,ASV_111388,0.183536672
ASV_173541,ASV_110298,0.869889736
ASV_167334,ASV_110298,0.951568534
ASV_84095,ASV_109746,0.507252354
ASV_61366,ASV_109746,0.032933617
ASV_48123,ASV_109746,0.821297814
ASV_4197,ASV_109746,0.946003596
ASV_40276,ASV_109746,0.715294443
ASV_31734,ASV_109746,0.000896173
ASV_251585,ASV_109746,0.862481026
ASV_213517,ASV_109746,0.927142618
ASV_203094,ASV_109746,0.978208265
ASV_196414,ASV_109746,0.000058447
ASV_183808,ASV_109746,0.345900633
ASV_170245,ASV_109746,0.024652175
ASV_16135,ASV_109746,0.818063651
ASV_144081,ASV_109746,0.218513949
ASV_140121,ASV_109746,0.773885146
ASV_137991,ASV_109746,0.979971221
ASV_13437,ASV_109746,0.938165358
ASV_121822,ASV_109746,0.094027385
ASV_117829,ASV_109746,0.983956964
ASV_113003,ASV_109746,0.378190318
ASV_112158,ASV_109746,0.018820035
ASV_7432,ASV_109686,0.913202314
ASV_17955,ASV_109686,0.9119555
ASV_123691,ASV_109686,0.889412204
ASV_54668,ASV_109497,0.704697351
ASV_28053,ASV_109497,0.985517527
ASV_143843,ASV_109497,0.988768504
ASV_28912,ASV_108833,0.954364126
ASV_250071,ASV_108833,0.856016064
ASV_146535,ASV_108833,0.970779621
ASV_77301,ASV_105307,0.964223823
ASV_232519,ASV_104963,0.855352343
ASV_129568,ASV_104963,0.864043588
ASV_117829,ASV_104963,0.571424938
ASV_72528,ASV_104780,0.8094927
ASV_4174,ASV_104780,0.920064808
ASV_21829,ASV_104780,0.885390178
ASV_159279,ASV_104780,0.282405103
ASV_93649,ASV_10470,0.896522199
ASV_214896,ASV_10470,0.236201707
ASV_118050,ASV_10470,0.8850025
ASV_9304,ASV_103697,0.892505374
ASV_86135,ASV_103697,0.628463449
ASV_4197,ASV_103697,0.46648556
ASV_40276,ASV_103697,0.969166593
ASV_31734,ASV_103697,0.803164518
ASV_237990,ASV_103697,0.536748818
ASV_227839,ASV_103697,0.348206237
ASV_203094,ASV_103697,0.628833445
ASV_197728,ASV_103697,0.731273254
ASV_16135,ASV_103697,0.334241062
ASV_154458,ASV_103697,0.906542302
ASV_13437,ASV_103697,0.926809907
ASV_117829,ASV_103697,0.321531891
ASV_109746,ASV_103697,0.295355054
ASV_206331,ASV_103475,0.935382056
ASV_13402,ASV_103475,0.984503032
ASV_193579,ASV_102981,0.344105883
ASV_169499,ASV_102981,0.912723135
ASV_4825,ASV_10139,0.79358431
ASV_173439,ASV_10139,0.8767675
ASV_100462,ASV_10139,0.814256801
ASV_7008,ASV_101209,0.873724894
